cname,bmr_dem,ht_colonial,nunn_desert,nunn_dist_coast,nunn_tropical,p_durable,p_polity2,pwt_hci,pwt_pop,top_top10_income_share,undp_hdi,van_index,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_birth,wdi_bribfirm,wdi_broadb,wdi_busden,wdi_co2,wdi_death,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_firftopm,wdi_firgifttax,wdi_forest,wdi_gdpagr,wdi_gdpcapcon2015,wdi_gdpcappppcon2017,wdi_gdpind,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_gini,wdi_homicides,wdi_idpdis,wdi_idpvc,wdi_idpvp,wdi_infpay,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_litrad,wdi_litradf,wdi_litradm,wdi_litry,wdi_migration,wdi_nerp,wdi_ners,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_refasy,wdi_refori,wdi_semp,wdi_smokf,wdi_smokm,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_ci,wef_elec,wef_gci,wef_mobile,wef_oc,wef_pr,wef_qoi,wef_wlf,who_halet,who_sanittot,whr_hap,wjp_abs_cor,wjp_civ_just,wjp_cj_cor,wjp_crim_jus,wjp_crsys_cor,wjp_exec_br,wjp_gov_pow,wjp_jud_br,wjp_leg_br,wjp_ord_secur,wjp_pol_mil,wvs_confaf,wvs_confch,wvs_confcs,wvs_confgov,wvs_confjs,wvs_conflu,wvs_confpar,wvs_confpol,wvs_confpp,wvs_confpr,wvs_conftv,wvs_demimp,wvs_democ,wvs_godbel,wvs_hap,wvs_imprel,wvs_pmi12,wvs_psarmy,wvs_psdem,wvs_psexp,wvs_pssl,wvs_relacc,wvs_satfin,wvs_subh,wvs_trust
Nepal,1,0,0,0.6972664167771090,0,12,7,1.8235772,28.60870933532720,0.4147,0.60399997,21.76049995422360,0.3849999904632570,0.3779999911785130,0.7609999775886540,0.4650000035762790,2.404000043869020,0.3889999985694890,0.5920000076293950,-0.59826595,-0.98553932,-0.18022914,-0.51203543,89.90000152587890,93.46990966796880,94.19999694824220,1.37180483341217,56.63100814819340,14.74502944946290,143350,,0,20.63999938964840,,4.32728910446167,1.357824087142940,0.5093662738800050,7.209000110626220,39.04856491088870,25.38114929199220,23.77367973327640,1.01425302028656,62.80514144897460,75.60817718505860,55.18146896362310,15.80062007904050,11.5616397857666,18.32475090026860,21.39425086975100,12.83022022247310,26.4937801361084,4.211066722869870,11.46237182617190,,,,1.323384523391720,0.3787390887737270,0,2.055000066757200,,,41.59072113037110,22.18008995056150,1018.10791015625,3761.802734375,12.04732036590580,121.1866836547850,104.2450637817380,84.5885009765625,13.93122959136960,,2.28561544418335,48000,2,2,,45.84615707397460,37.93265533447270,69.24600219726560,71.17299652099610,67.34500122070310,71.15000152587890,63.33000183105470,80.98000335693360,94.18000030517580,306664,96.29840087890630,61.87253189086910,29348628,30.11588096618650,63.84431838989260,6.039798736572270,204.7340545654300,79.42400360107420,20.57600021362310,19555,7483,79.05010986328130,12.80000019073490,47.90000152587890,15.77365016937260,2.473710298538210,40.91886520385740,14.47700023651120,13.07800006866460,12.22200012207030,27.04400062561040,24.08399963378910,22.37400054931640,32.72727203369140,29.40182876586910,85.80062866210940,51.57244873046880,139.4463653564450,4.017974376678470,4.047399520874020,44.10527801513670,0.3150469064712520,61.29999923706060,48,5.982410430908200,0.4134600162506100,0.4798639714717870,0.4165051579475400,0.4383461773395540,0.4972691237926480,0.4648324847221380,0.5991355180740360,0.3980385363101960,0.207705482840538,0.7286503314971920,0.5832635164260860,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands (the),1,0,0,0.041811267719232,0,73,10,3.3968785,17.09712982177730,0.30379999,0.93900001,43.1619987487793,0.8119999766349790,0.7779999971389770,0.9029999971389770,0.8140000104904180,3.832000017166140,0.5889999866485600,0.8640000224113460,2.000247,1.805715,0.83086389,1.7081405,100,100,100,0.4314820170402530,54.43376159667970,29.84348106384280,33670,462000000,575000000,9.699999809265140,0.300000011920929,43.1614990234375,3.102792739868160,7.471553325653080,9.699999809265140,,0.3513100147247310,6.584360122680660,3.897502899169920,2.068772077560430,1.279675006866460,2.765312910079960,15.96049022674560,6.568487167358400,24.25061988830570,81.97074127197270,92.15186309814450,72.98406219482420,5.423810005187990,10.94425392150880,,,,1.441264033317570,-22.28911018371580,-31.78680992126470,1.539999961853030,13.69999980926510,0,10.97416114807130,1.599060893058780,46303.21875,54275.00390625,17.8568286895752,104.3388137817380,91.9532470703125,115.4403991699220,85.11045074462890,26,0.6137236356735230,4000,,,2.700000047683720,91.33333587646480,46.94934844970700,81.35853576660160,83.09999847412110,79.69999694824220,,,,,58816,98.64765167236330,93.16439056396480,17441500,15.60025787353520,64.75267791748050,19.64706230163570,518.0130615234380,7.763999938964840,92.23600006103520,95897,51,17.24522018432620,19.89999961853030,24.39999961853030,24.37321853637700,28.31732368469240,146.4617767333980,3.953000068664550,3.819999933242800,3.703000068664550,9.031999588012700,9.128999710083010,9.22599983215332,33.33333206176760,76.30712127685550,99.72649383544920,82.39217376708980,120.625,5.699968814849850,6.086705207824710,89.21653747558590,0.9145873188972470,71.40000152587890,97,7.504447937011720,0.8771487474441530,0.8470765948295590,0.9336748719215390,0.7581228613853460,0.8921992182731630,0.8359926342964170,0.8594939112663270,0.9660707712173460,0.7957255244255070,0.848958432674408,0.9108060002326970,2.6200113,1.9894091,2.227345,2.1292586,2.7463512,2.4157865,2.1738901,2.7681887,1.9523568,2.2439272,2.2137754,8.8149128,7.0958242,0.38251987,3.1611001,1.8280933,2.3392434,1.2712053,3.5114026,2.5342548,2.0689859,1.6481242,7.2777238,3.7036319,0.61205566
Vanuatu,1,9,0,0.0017398087963847,100,,,,,,0.60799998,29.19000053405760,0.5910000205039980,0.5669999718666080,0.621999979019165,0.6330000162124630,3.76200008392334,0.4650000035762790,0.7459999918937680,-0.16931671,-0.38283321,0.88242495,0.29759973,67.29905700683590,57.53590393066410,95.78507995605470,,76.89976501464840,1.640689134597780,12190,,7000000,29.93899917602540,,0.8935303092002870,1.532776474952700,0.3891749680042270,5.486999988555910,,5.007979869842530,6.540559768676760,0.5320371985435490,48.77853012084960,43.43378067016600,53.0076789855957,8.181955337524410,5.712799072265630,10.13593006134030,43.03950881958010,50.85342025756840,36.85638046264650,2.173589944839480,5.011050224304200,44.6363410949707,32.8974494934082,,,2.687285661697390,0.2019862085580830,3.778000116348270,,,36.28384017944340,21.21918869018560,2634.243896484380,2848.97021484375,10.02957153320310,115.437370300293,102.605842590332,54.32746887207030,,32.29999923706060,0.3208367526531220,80000,,,,53.2750244140625,44.05037689208980,70.29900360107420,72.427001953125,68.5469970703125,89.09999847412110,88.40000152587890,89.80000305175780,96.90000152587890,-197,,,311685,39.75728607177730,56.52935028076170,3.713364362716680,25.56890869140630,74.47499847412110,25.52499961853030,,5,67.76853942871090,2.599999904632570,33,14.04025554656980,1.113945126533510,62.96638488769530,1.733000040054320,2.016999959945680,2.240000009536740,5.162000179290770,5.078000068664550,5.010000228881840,0,,,,,,,,,57.79999923706060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,1,0,0,0.0388165370228394,0,141,10,3.4070551,4.783062934875490,0.38850001,0.93599999,24.42682266235350,0.7599999904632570,0.7919999957084660,0.9449999928474430,0.8370000123977660,3.842999935150150,0.6869999766349790,0.890999972820282,2.1171422,1.5389962,1.4677784,1.838717,100,100,100,0.3455901443958280,53.0141716003418,2.001443147659300,263310,20000000,125000000,11.31999969482420,,34.873291015625,17.88355445861820,6.160799026489260,6.409999847412110,46.14622116088870,1.94159996509552,12.14142036437990,6.469954967498780,6.006558895111080,4.088730812072750,7.707548141479490,20.38792037963870,9.641216278076170,29.91917037963870,73.60552215576170,86.27005004882810,62.3732795715332,5.667323112487790,14.43650245666500,,,,1.337702512741090,1.945299863815310,0.3396393060684200,1.610000014305120,,,37.57012557983400,5.652008056640630,39607.87890625,42052.140625,19.70835494995120,97.53652954101560,91.68106079101560,116.8931884765630,75.73483276367190,,2.60131311416626,5000,,,,92.86507415771480,47.19372177124020,82.25609588623050,84.09999847412110,80.5,,,,,38220,99.11676788330080,96.8603515625,5090200,19.06816864013670,65.35342407226560,15.57840728759770,19.33158683776860,13.30099964141850,86.69899749755860,1748,35,19.68292999267580,12.30000019073490,15,27.39330673217770,16.67610549926760,43.97504425048830,4.986000061035160,4.599999904632570,4.255000114440920,12.63399982452390,12.4350004196167,12.25100040435790,48.33333206176760,60.64892959594730,98.40641021728520,76.74774169921880,134.9319610595700,6.049840450286870,5.855587005615230,55.83235931396480,0.9405829906463620,70.19999694824220,89,7.257381916046140,0.8748882412910460,0.7835166454315190,0.9435563087463380,0.7218983173370360,0.8904585838317870,0.8611077070236210,0.8490774631500240,0.9572017192840580,0.7645067572593690,0.8924092054367070,0.9167367219924930,3.1090908,2.2699897,2.5530787,2.5514781,2.888335,2.1876431,2.4117646,3.2160313,2.0978372,2.1530814,2.235471,9.1380672,7.5034757,0.56594723,3.265286,1.9669422,2.4117646,1.1901777,3.5297873,2.2478449,1.5658174,1.5209904,7.0314651,3.9528024,0.59502488
Nicaragua,0,2,0,0.0771709101581282,100,2,6,2.2863488,6.545502185821530,0.53850001,0.65399998,11.89999961853030,0.0299999993294477,0.1089999973773960,0.6439999938011170,0.0480000004172325,1.029000043869020,0.1330000013113020,0.2259999960660930,-1.1801438,-0.67947191,-0.58572519,-1.1991223,86.00330352783200,65.85171508789060,100,0.3996441960334780,54.94383239746090,12.4896125793457,120340,,13000000,20.90299987792970,,4.29774284362793,,0.678252100944519,5.703000068664550,,15.57682991027830,21.18827056884770,5.282104015350340,29.17457008361820,7.841969966888430,42.18317031860350,18.10327911376950,13.88162040710450,20.67765045166020,52.72211074829100,78.27632141113280,37.13919067382810,4.581561088562010,22.68764686584470,,,,0.6299718618392940,5.888077259063720,0.3115593492984770,2.348999977111820,,,28.31585502624510,15.73674488067630,1904.284423828130,5230.5615234375,25.42082405090330,107.901496887207,69.04364013671880,,18.68551635742190,,11.00643157958980,392000,77,77,,53.4046516418457,37.87094879150390,71.79499816894530,75.01200103759770,68.64800262451170,,,,,-10384,,,6755895,30.40212821960450,64.53951263427730,5.058359622955320,56.14006042480470,40.98799896240230,59.01200103759770,311,8701,43.68587112426760,,,17.0756664276123,3.317458391189580,88.93028259277340,5.913000106811520,5.936999797821050,5.952000141143800,15.26200008392330,11.67399978637700,10.27000045776370,47.25274658203130,27.8485107421875,85.62434387207030,51.52134704589840,115.0959091186520,5.577929019927980,3.592068433761600,40.2545051574707,0.5376145243644710,65.5,,6.286890029907230,0.3432413935661320,0.3765541315078740,0.3699889481067660,0.2929225564002990,0.4073999524116520,0.3883971273899080,0.2630985081195830,0.2842549383640290,0.2119455486536030,0.6968036890029910,0.4883680045604710,1.9375,3.0074999,1.7916666,2.0641668,1.9775,1.7325,1.8141667,2.0450001,1.7075,1.9208333,2.0174999,8.166667,4.8333335,0.92166668,3.3333333,3.4649999,2.121537,1.75,3.3358333,2.9133334,2.7033334,2.5875001,6.7158332,3.8916667,0.0425
Niger (the),0,6,39.20989211884000,1.186316613993360,0.0321271719225934,7,5,1.2249869,23.31071472167970,0.4919,0.40099999,12.60000038146970,0.5059999823570250,0.3689999878406530,0.7459999918937680,0.3959999978542330,2.427000045776370,0.3600000143051150,0.550000011920929,-0.66576535,-0.66106737,-1.6671647,-0.57616943,18.72191047668460,9.723734855651860,63.84484100341800,0.1106073334813120,105.6938781738280,13.97331619262700,1266700,,18000000,45.5880012512207,7.800000190734860,0.0493144504725933,0.0874791145324707,0.0903255790472031,8.281000137329100,,3.815330028533940,14.81587028503420,0.7425544857978820,71.13868713378910,69.2210693359375,72.51564025878910,7.433685779571530,10.20833969116210,5.441309928894040,21.4276294708252,20.57058906555180,22.04305076599120,3.819200992584230,13.33253955841060,48.11674880981450,17.61152076721190,23.25724029541020,1.733607530593870,2.624046802520750,0.109079122543335,6.892000198364260,10.60000038146970,6.099999904632570,0.8523722887039190,38.37691497802730,519.6787719726560,1214.546508789060,20.2394847869873,69.28773498535160,7.413529872894290,23.78548049926760,4.272475719451900,37.29999923706060,,276000,136000,257000,29.39999961853030,21.46379470825200,41.7426872253418,61.45100021362310,62.45399856567380,60.47200012207030,38.09999847412110,29.70000076293950,46.29999923706060,48.20999908447270,-4403,65.12458038330080,20.06690979003910,24333640,48.94845199584960,48.61593627929690,2.435611963272100,19.21026229858400,83.37400054931640,16.62599945068360,233293,18853,95.29302215576170,1.100000023841860,13.69999980926510,,0.2383531630039220,36.06190490722660,0.5550000071525570,0.6800000071525570,0.7699999809265140,0.7870000004768370,1.039999961853030,1.215999960899350,16.95906448364260,,,,,,,,,55.5,8,5.003544330596920,0.402677983045578,0.4474384486675260,0.4570333361625670,0.3783629536628720,0.444597601890564,0.3777816593647000,0.397414892911911,0.4861396253108980,0.277536004781723,0.6445865035057070,0.4692546129226690,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,1,5,0,0.4907795041876230,73.43996903855940,3,7,1.9742452,200.9635925292970,0.42719999,0.53500003,7.400000095367430,0.3549999892711640,0.2960000038146970,0.6859999895095830,0.3619999885559080,2.618000030517580,0.3540000021457670,0.5289999842643740,-1.1208576,-1.1442386,-1.8919615,-0.84266007,55.40000152587890,24.57690811157230,83.90000152587890,0.3249181807041170,86.93132781982420,40.48442459106450,910770,2000000,108000000,37.46699905395510,,0.0313511304557323,0.8839679360389710,0.5375101566314700,12.99699974060060,,17.85943984985350,26.33177947998050,1.929294943809510,35.75922012329100,25.11606979370120,44.15114974975590,12.39887046813970,13.19906044006350,11.76791954040530,51.8419189453125,61.68486022949220,44.08090972900390,,,,,,0.6320229172706600,0.5518934726715090,0.3408921957015990,5.309000015258790,,,23.74578666687010,24.14330673217770,2401.183837890630,4865.0869140625,28.22050476074220,87.37210083007810,23.45574951171880,45.88994979858400,11.81077480316160,35.09999847412110,21.74078941345220,279000,169000,2730000,,51.4583740234375,43.88225173950200,52.88700103759770,53.32300186157230,52.45600128173830,62.01601028442380,52.65647888183590,71.25570678710940,75.02874755859380,-4824,,,208327408,43.50188446044920,53.49558258056640,3.002533197402950,228.7376708984380,48.04199981689450,51.95800018310550,66056,352960,80.85460662841800,0.5,6.900000095367430,,0.0513763427734375,16.35218811035160,5.561999797821050,5.999000072479250,6.341000080108640,15.35799980163570,14.35200023651120,13.50800037384030,7.222222328186040,32.16844177246090,74.16732788085940,48.32793426513670,88.18424224853520,3.533293724060060,3.637102127075200,31.64198303222660,0.4870477914810180,54.40000152587890,31,5.50294828414917,0.3313715755939480,0.4984959959983830,0.4854694306850430,0.4011107981204990,0.3541444540023800,0.3126386106014250,0.5252981781959530,0.4882620573043820,0.1736296713352200,0.3533396124839780,0.350955992937088,2.6267529,3.5561035,2.4612317,2.3028357,2.37608,2.4907336,2.1757064,1.9408649,2.1023319,2.6057434,2.744396,7.9168038,5.5619073,0.98938531,3.1053262,3.9184337,1.9443165,2.1478779,3.4080579,2.8153181,2.632524,3.0537324,4.7930341,4.1817932,0.13082932
Norway,1,0,0,0.053499919875996,0,73,10,3.6628432,5.378857135772710,0.28670001,0.95899999,39,0.8700000047683720,0.8579999804496770,0.8999999761581420,0.8560000061988830,3.861999988555910,0.6430000066757200,0.8970000147819520,2.0658538,1.8881866,1.2215188,1.9314512,100,100,100,0.8827537298202520,53.70684051513670,2.208427429199220,364285,72000000,427000000,9.800000190734860,,44.38164520263670,9.442760467529300,6.725080013275150,7.5,,3.736959934234620,7.389400005340580,1.596655011177060,2.116523027420040,1.006387948989870,3.112087965011600,19.46122932434080,7.042609214782720,30.59741020202640,78.42224884033200,91.95108032226560,66.29057312011720,8.372819900512700,10.12254619598390,,,,1.965983748435970,-1.115965008735660,-3.054290533065800,1.480000019073490,,,33.43535995483400,1.843929409980770,75287.203125,63776.16015625,26.8831672668457,98.88574981689450,96.33905029296880,119.9415435791020,87.16853332519530,27.70000076293950,0.5762253999710080,1000,,,,94.60755920410160,47.13414001464840,83.20975494384770,84.90000152587890,81.59999847412110,,,,,10756,99.88250732421880,95.60785675048830,5379475,17.21116638183590,65.05890655517580,17.72992706298830,14.76721477508550,17.02599906921390,82.9739990234375,49653,5,6.030733108520510,15.39999961853030,17,21.25318717956540,6.483613967895510,65.35398101806640,4.129000186920170,4.420000076293950,4.678999900817870,10.49300003051760,11.29399967193600,12.04800033569340,41.42012023925780,68.02130889892580,98.49822998046880,78.05486297607420,107.173713684082,6.004344940185550,5.760989665985110,53.88188934326170,0.9596738219261170,71.40000152587890,78,7.290032386779790,0.9395427107810970,0.8508529663085940,0.9604165554046630,0.8330698609352110,0.9379199147224430,0.9235979914665220,0.9373217225074770,0.9716735482215880,0.9061208367347720,0.9269950389862060,0.9567784667015080,2.9616416,2.4944568,2.7659404,2.6124904,3.1249754,2.8038847,2.793699,3.1634111,2.3196585,2.3428109,,9.4851885,7.8724914,0.47307503,3.348078,2.2669287,,1.3264294,3.7870317,2.1747069,1.5531369,,,4.0441628,0.72840017
Micronesia (Federated States of),1,4,0,0.000061439521313,100,,,,,,0.62900001,25.9069995880127,,,,,,,,0.87565869,0.35819501,1.1187299,0.18853094,81.85440826416020,77.53776550292970,96.36079406738280,,58.01372909545900,2.857142925262450,700,,7000000,20.83699989318850,,5.352077484130860,0.3451942205429080,0.9589138627052310,6.065000057220460,25.40451240539550,10.620849609375,,,,,,,,,,,,10.53921604156490,18.61471939086910,,,,,,,2.753999948501590,,,92.02857208251950,22.10164260864260,2913.21826171875,3455.7763671875,4.885343074798580,90.16336059570310,5.962401866912840,,,,0.897839367389679,,,,,40.12946701049810,,70.67400360107420,74.54000091552730,67.10600280761720,,,,,-635,,,112106,31.15519523620610,63.28580474853520,5.558999538421630,160.1514282226560,77.06700134277340,22.9330005645752,,,,,,6.426314830780030,6.244090557098390,89.04412078857420,,,,,,,0,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,1,4,0,8.9524421458E-06,100,,,,,,0.639,8.574899673461910,,,,,,,,0.46734557,0.11747295,0.98344231,0.59537911,98.25685119628910,100,95.73542022705080,,61.36862182617190,2.777777671813970,180,,,20.00600051879880,,2.303404331207280,,2.533803224563600,7.425000190734860,41.70839309692380,19.71454048156740,20.86758995056150,,,,,,,,,,,13.77944755554200,19.36919021606450,,,,,1.259734749794010,0,2.776999950408940,,,52.22222137451170,20.25757598876950,5041.056640625,5711.07177734375,13.40339183807370,103.0015335083010,67.6944580078125,113.3650588989260,41.47465133666990,35.5,,200,,,,38.70116424560550,,64.97699737548830,66.88200378417970,63.42599868774410,,,,,-1901,,,43413,34.11957168579100,61.96920394897460,3.91122579574585,241.1833343505860,22.20599937438970,77.79399871826170,,7,,8.300000190734860,48.70000076293950,17.16100692749020,,108.4142379760740,,,,,,,6.060606002807620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,1,4,0,0.0000108520309221,100,,,,,,0.773,,,,,,,,,0.59918684,0.38629153,1.1660122,0.68548065,100,100,100,,42.94122314453130,0.6521739363670350,460,,7000000,12.10000038146970,,,,8.802581787109380,8.399999618530270,86.13175964355470,22.12738037109380,22.7498893737793,,,,,,,,,,,,,,,,,16.84358787536620,,0.8500000238418580,,,90.02173614501950,3.453751564025880,13662.75390625,15952.52734375,12.8622465133667,101.6010665893560,70.50937652587890,150.8185424804690,,,11.195387840271,2500,,,,,,,,,,,,,7,,,17972,20.8852653503418,69.96160888671880,9.15312671661377,39.06956481933590,19.01199913024900,80.98799896240230,,5,,7.900000095367430,27.29999923706060,18.58991622924810,44.51368713378910,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,0,5,11.18384219573320,0.5889244860436830,0,10,7,1.7707604,216.5653228759770,0.42809999,0.54299998,15.29440784454350,0.3440000116825100,0.1560000032186510,0.5920000076293950,0.2669999897480010,1.039999961853030,0.257999986410141,0.3849999904632570,-0.85676223,-0.57083726,-1.7926463,-0.71248204,94.48528289794920,91.45523071289060,99.60820007324220,1.294627666473390,70.78414916992190,40.12297821044920,770880,53000000,688000000,27.96699905395510,15.89999961853030,1.075252175331120,0.1472843289375310,0.8103601932525640,7.059999942779540,,34.29684829711910,33.55281829833980,1.349894046783450,38.34922027587890,68.43459320068360,29.86323928833010,24.65690040588380,14.2371301651001,27.5959300994873,36.99388885498050,17.32831001281740,42.54082870483400,2.057182312011720,10.7962121963501,,,22.11033058166500,3.019275903701780,0.684695303440094,-0.0149787496775389,3.555000066757200,3.400000095367430,11.89999961853030,4.833307266235350,21.8541316986084,1409.697509765630,5004.35205078125,18.58946418762210,84.36846160888670,82.55667114257810,41.8552360534668,12.59835910797120,29.60000038146970,3.736849308013920,829000,390,104000,21.60000038146970,18.934814453125,22.66337966918950,66.26899719238280,68.82499694824220,63.94499969482420,57.99885940551760,46.49003982543950,69.28746032714840,72.70355987548830,-588736,67.57479858398440,37.400390625,227196736,37.27237701416020,58.55344390869140,4.174179077148440,294.723876953125,62.83499908447270,37.16500091552730,1438940,133280,56.6026611328125,7.300000190734860,33,,1.266212701797490,26.71627998352050,9.281999588012700,6.550000190734860,5.75,15.17300033569340,11.89400005340580,10.8120002746582,20.17543792724610,35.76540374755860,80.73963928222660,51.35819625854490,72.55706024169920,3.827379941940310,4.053485870361330,51.08466720581060,0.1672089546918870,56.90000152587890,,4.623969078063970,0.3097413778305050,0.3841895759105680,0.3553719222545620,0.3538829982280730,0.4014624655246740,0.3629336655139920,0.4870656132698060,0.3796720802783970,0.2108502686023710,0.3728648126125340,0.2855095267295840,3.7175996,3.8460765,2.5804076,2.7092488,2.7268519,2.7741215,2.4878185,2.2182376,2.2354167,2.557672,2.6197619,8.3866529,6.7422361,0.98579401,3.3467135,3.8522613,2.4772727,2.7289474,3.0996802,2.6643505,2.5067677,3.7168949,7.3028169,3.9538383,0.23496716
